form_id,orth_form,phon_form,POS,lexeme,cell
12276,დაგამთავრეთ,d a ɡ a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.aorist
12277,დაგამთავრეს,d a ɡ a m tʰ a v r ɛ s,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.aorist
12278,დავამთავრე,d a v a m tʰ a v r ɛ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.aorist
12279,დაამთავრე,d a a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.aorist
12280,დაამთავრა,d a a m tʰ a v r a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.aorist
12281,დავამთავრეთ,d a v a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.aorist
12282,დაამთავრეთ,d a a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.aorist
12283,დაამთავრეს,d a a m tʰ a v r ɛ s,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.aorist
12284,დაგვამთავრე,d a ɡ v a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.aorist
12285,დაგვამთავრა,d a ɡ v a m tʰ a v r a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.aorist
12286,დაგვამთავრეთ,d a ɡ v a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.aorist
12287,დაგვამთავრეს,d a ɡ v a m tʰ a v r ɛ s,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.aorist
12288,დაგამთავრეთ,d a ɡ a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.aorist
12289,დაგამთავრათ,d a ɡ a m tʰ a v r a tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.aorist
12290,დაგამთავრეთ,d a ɡ a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.aorist
12291,დაგამთავრეს,d a ɡ a m tʰ a v r ɛ s,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.aorist
12292,დავამთავრე,d a v a m tʰ a v r ɛ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.aorist
12293,დაამთავრე,d a a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.aorist
12294,დაამთავრა,d a a m tʰ a v r a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.aorist
12295,დავამთავრეთ,d a v a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.aorist
12296,დაამთავრეთ,d a a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.aorist
12297,დაამთავრეს,d a a m tʰ a v r ɛ s,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.aorist
12298,დამამთავრე,d a m a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.imperative
12299,დამამთავრეთ,d a m a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.imperative
12300,დაამთავრე,d a a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.imperative
12301,დაამთავრეთ,d a a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.imperative
12302,დაგვამთავრე,d a ɡ v a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.imperative
12303,დაგვამთავრეთ,d a ɡ v a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.imperative
12304,დაამთავრე,d a a m tʰ a v r ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.imperative
12305,დაამთავრეთ,d a a m tʰ a v r ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.imperative
12306,დამამთავრო,d a m a m tʰ a v r ɔ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.optative
12307,დამამთავროს,d a m a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.optative
12308,დამამთავროთ,d a m a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.optative
12309,დამამთავრონ,d a m a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.optative
12310,დაგამთავრო,d a ɡ a m tʰ a v r ɔ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.optative
12311,დაგამთავროს,d a ɡ a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.optative
12312,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.optative
12313,დაგამთავრონ,d a ɡ a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.optative
12314,დავამთავრო,d a v a m tʰ a v r ɔ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.optative
12315,დაამთავრო,d a a m tʰ a v r ɔ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.optative
12316,დაამთავროს,d a a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.optative
12317,დავამთავროთ,d a v a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.optative
12318,დაამთავროთ,d a a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.optative
12319,დაამთავრონ,d a a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.optative
12320,დაგვამთავრო,d a ɡ v a m tʰ a v r ɔ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.optative
12321,დაგვამთავროს,d a ɡ v a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.optative
12322,დაგვამთავროთ,d a ɡ v a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.optative
12323,დაგვამთავრონ,d a ɡ v a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.optative
12324,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.optative
12325,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.optative
12326,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.optative
12327,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.optative
12328,დავამთავრო,d a v a m tʰ a v r ɔ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.optative
12329,დაამთავრო,d a a m tʰ a v r ɔ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.optative
12330,დაამთავროს,d a a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.optative
12331,დავამთავროთ,d a v a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.optative
12332,დაამთავროთ,d a a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.optative
12333,დაამთავრონ,d a a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.optative
12334,დამამთავრონ,d a m a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.imperative
12335,დამამთავროს,d a m a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.imperative
12336,დაგამთავრონ,d a ɡ a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.imperative
12337,დაგამთავროს,d a ɡ a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.imperative
12338,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.imperative
12339,დაამთავრონ,d a a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.imperative
12340,დაამთავროს,d a a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.imperative
12341,დავამთავროთ,d a v a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.imperative
12342,დაგვამთავრონ,d a ɡ v a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.imperative
12343,დაგვამთავროს,d a ɡ v a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.imperative
12344,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.imperative
12345,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.imperative
12346,დაგამთავროთ,d a ɡ a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.imperative
12347,დაამთავრონ,d a a m tʰ a v r ɔ n,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.imperative
12348,დაამთავროს,d a a m tʰ a v r ɔ s,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.imperative
12349,დავამთავროთ,d a v a m tʰ a v r ɔ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.imperative
12350,დაგიმთავრებივარ,d a ɡ i m tʰ a v r ɛ b i v a r,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.present-perfect
12351,დავუმთავრებივარ,d a v u m tʰ a v r ɛ b i v a r,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.present-perfect
12352,დაგიმთავრებივართ,d a ɡ i m tʰ a v r ɛ b i v a r tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.present-perfect
12353,დავუმთავრებივართ,d a v u m tʰ a v r ɛ b i v a r tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.present-perfect
12354,დამიმთავრებიხარ,d a m i m tʰ a v r ɛ b i x a r,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.present-perfect
12355,დაუმთავრებიხარ,d a u m tʰ a v r ɛ b i x a r,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.present-perfect
12356,დაგვიმთავრებიხარ,d a ɡ v i m tʰ a v r ɛ b i x a r,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.present-perfect
12357,დაუმთავრებიხართ,d a u m tʰ a v r ɛ b i x a r tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.present-perfect
12358,დამიმთავრებია,d a m i m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.present-perfect
12359,დაგიმთავრებია,d a ɡ i m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.present-perfect
12360,დაუმთავრებია,d a u m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.present-perfect
12361,დაგვიმთავრებია,d a ɡ v i m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.present-perfect
12362,დაგიმთავრებიათ,d a ɡ i m tʰ a v r ɛ b i a tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.present-perfect
12363,დაუმთავრებიათ,d a u m tʰ a v r ɛ b i a tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.present-perfect
12364,დაგიმთავრებივართ,d a ɡ i m tʰ a v r ɛ b i v a r tʰ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.present-perfect
12365,დავუმთავრებივართ,d a v u m tʰ a v r ɛ b i v a r tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.present-perfect
12366,დაგიმთავრებივართ,d a ɡ i m tʰ a v r ɛ b i v a r tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.present-perfect
12367,დავუმთავრებივართ,d a v u m tʰ a v r ɛ b i v a r tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.present-perfect
12368,დამიმთავრებიხართ,d a m i m tʰ a v r ɛ b i x a r tʰ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.present-perfect
12369,დაუმთავრებიხართ,d a u m tʰ a v r ɛ b i x a r tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.present-perfect
12370,დაგვიმთავრებიხართ,d a ɡ v i m tʰ a v r ɛ b i x a r tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.present-perfect
12371,დაუმთავრებიხართ,d a u m tʰ a v r ɛ b i x a r tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.present-perfect
12372,დამიმთავრებია,d a m i m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.present-perfect
12373,დაგიმთავრებია,d a ɡ i m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.present-perfect
12374,დაუმთავრებია,d a u m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.present-perfect
12375,დაგვიმთავრებია,d a ɡ v i m tʰ a v r ɛ b i a,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.present-perfect
12376,დაგიმთავრებიათ,d a ɡ i m tʰ a v r ɛ b i a tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.present-perfect
12377,დაუმთავრებიათ,d a u m tʰ a v r ɛ b i a tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.present-perfect
12378,დაგემთავრებინე,d a ɡ ɛ m tʰ a v r ɛ b i n ɛ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.pluperfect
12379,დავემთავრებინე,d a v ɛ m tʰ a v r ɛ b i n ɛ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.pluperfect
12380,დაგემთავრებინეთ,d a ɡ ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.pluperfect
12381,დავემთავრებინეთ,d a v ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.pluperfect
12382,დამემთავრებინე,d a m ɛ m tʰ a v r ɛ b i n ɛ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.pluperfect
12383,დაემთავრებინე,d a ɛ m tʰ a v r ɛ b i n ɛ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.pluperfect
12384,დაგვემთავრებინე,d a ɡ v ɛ m tʰ a v r ɛ b i n ɛ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.pluperfect
12385,დაემთავრებინეთ,d a ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.pluperfect
12386,დამემთავრებინა,d a m ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.pluperfect
12387,დაგემთავრებინა,d a ɡ ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.pluperfect
12388,დაემთავრებინა,d a ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.pluperfect
12389,დაგვემთავრებინა,d a ɡ v ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.pluperfect
12390,დაგემთავრებინათ,d a ɡ ɛ m tʰ a v r ɛ b i n a tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.pluperfect
12391,დაემთავრებინათ,d a ɛ m tʰ a v r ɛ b i n a tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.pluperfect
12392,დაგემთავრებინეთ,d a ɡ ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.pluperfect
12393,დავემთავრებინეთ,d a v ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.pluperfect
12394,დაგემთავრებინეთ,d a ɡ ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.pluperfect
12395,დავემთავრებინეთ,d a v ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.pluperfect
12396,დამემთავრებინეთ,d a m ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.pluperfect
12397,დაემთავრებინეთ,d a ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.pluperfect
12398,დაგვემთავრებინეთ,d a ɡ v ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.pluperfect
12399,დაემთავრებინეთ,d a ɛ m tʰ a v r ɛ b i n ɛ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.pluperfect
12400,დამემთავრებინა,d a m ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.pluperfect
12401,დაგემთავრებინა,d a ɡ ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.pluperfect
12402,დაემთავრებინა,d a ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.pluperfect
12403,დაგვემთავრებინა,d a ɡ v ɛ m tʰ a v r ɛ b i n a,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.pluperfect
12404,დაგემთავრებინათ,d a ɡ ɛ m tʰ a v r ɛ b i n a tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.pluperfect
12405,დაემთავრებინათ,d a ɛ m tʰ a v r ɛ b i n a tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.pluperfect
12406,დაგემთავრებინო,d a ɡ ɛ m tʰ a v r ɛ b i n ɔ,V,amtavrebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.perfect-subjunctive
12407,დავემთავრებინო,d a v ɛ m tʰ a v r ɛ b i n ɔ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.perfect-subjunctive
12408,დაგემთავრებინოთ,d a ɡ ɛ m tʰ a v r ɛ b i n ɔ tʰ,V,amtavrebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.perfect-subjunctive
12409,დავემთავრებინოთ,d a v ɛ m tʰ a v r ɛ b i n ɔ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.perfect-subjunctive
12410,დამემთავრებინო,d a m ɛ m tʰ a v r ɛ b i n ɔ,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.perfect-subjunctive
12411,დაემთავრებინო,d a ɛ m tʰ a v r ɛ b i n ɔ,V,amtavrebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.perfect-subjunctive
12412,დაგვემთავრებინო,d a ɡ v ɛ m tʰ a v r ɛ b i n ɔ,V,amtavrebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.perfect-subjunctive
12413,დაემთავრებინოთ,d a ɛ m tʰ a v r ɛ b i n ɔ tʰ,V,amtavrebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.perfect-subjunctive
12414,დამემთავრებინოს,d a m ɛ m tʰ a v r ɛ b i n ɔ s,V,amtavrebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.perfect-subjunctive
